case ID,turn count,resource,new,Sitter
voip-da4a08ad84-20130328_155120,3,S,A,A|assert
voip-da4a08ad84-20130328_155120,3,U,Query,U|request
voip-da4a08ad84-20130328_155120,4,S,A,A|assert
voip-da4a08ad84-20130328_155120,4,S,A,A|assert
voip-da4a08ad84-20130328_155120,5,S,A,A|assert
voip-da4a08ad84-20130328_155120,6,S,A,A|assert
voip-da4a08ad84-20130328_155120,6,U,Query,U|request
voip-da4a08ad84-20130328_155120,7,S,A,A|assert
voip-da4a08ad84-20130328_155120,7,S,A,A|assert
voip-da4a08ad84-20130328_155120,7,U,Bye,U|bye*
voip-da4a08ad84-20130328_160315,0,S,Request,A|offer
voip-da4a08ad84-20130328_160315,0,U,Query,U|request
voip-da4a08ad84-20130328_160315,1,S,Request,A|offer
voip-da4a08ad84-20130328_160315,2,S,Request,A|offer
voip-da4a08ad84-20130328_160315,2,U,Feedback,U|accept
voip-da4a08ad84-20130328_160315,3,S,A,A|assert
voip-da4a08ad84-20130328_160315,3,S,A,A|assert
voip-da4a08ad84-20130328_160315,4,S,A,A|assert
voip-da4a08ad84-20130328_160315,4,S,A,A|assert
voip-da4a08ad84-20130328_160315,5,S,A,A|assert
voip-da4a08ad84-20130328_160315,5,S,A,A|assert
voip-da4a08ad84-20130328_160315,6,S,A,A|assert
voip-da4a08ad84-20130328_160315,6,S,A,A|assert
voip-da4a08ad84-20130328_160315,6,U,Query,U|request
voip-da4a08ad84-20130328_160315,7,S,A,A|assert
voip-da4a08ad84-20130328_160315,7,S,A,A|assert
voip-da4a08ad84-20130328_160315,7,U,Query,U|request
voip-da4a08ad84-20130328_160315,8,S,A,A|assert
voip-da4a08ad84-20130328_160315,8,S,A,A|assert
voip-da4a08ad84-20130328_160315,9,S,A,A|assert
voip-da4a08ad84-20130328_160315,9,S,A,A|assert
voip-da4a08ad84-20130328_160315,9,U,Query,U|request
voip-da4a08ad84-20130328_160315,9,U,Query,U|request
voip-da4a08ad84-20130328_160315,10,S,A,A|assert
voip-da4a08ad84-20130328_160315,10,S,A,A|assert
voip-da4a08ad84-20130328_160315,10,S,A,A|assert
voip-da4a08ad84-20130328_160315,10,U,Query,U|request
voip-da4a08ad84-20130328_160315,10,U,Query,U|request
voip-da4a08ad84-20130328_160315,11,S,A,A|assert
voip-da4a08ad84-20130328_160315,11,S,A,A|assert
voip-da4a08ad84-20130328_160315,11,U,Bye,U|bye*
voip-14f776f781-20130328_140514,0,S,Request,A|offer
voip-14f776f781-20130328_140514,0,U,Query,U|request
voip-14f776f781-20130328_140514,1,S,Request,A|offer
voip-14f776f781-20130328_140514,1,U,Query,U|request
voip-14f776f781-20130328_140514,2,S,Answer,A|reject
voip-14f776f781-20130328_140514,2,U,Query,U|request
voip-14f776f781-20130328_140514,3,S,A,A|assert
voip-14f776f781-20130328_140514,3,S,A,A|assert
voip-14f776f781-20130328_140514,3,S,A,A|assert
voip-14f776f781-20130328_140514,3,U,Query,U|request
voip-14f776f781-20130328_140514,4,S,A,A|assert
voip-14f776f781-20130328_140514,4,S,A,A|assert
voip-14f776f781-20130328_140514,5,S,Answer,A|reject
voip-14f776f781-20130328_140514,5,S,Answer,A|reject
voip-14f776f781-20130328_140514,5,U,Feedback,U|be contented
voip-14f776f781-20130328_140514,6,S,A,A|assert
voip-14f776f781-20130328_140514,6,S,A,A|assert
voip-14f776f781-20130328_140514,6,S,A,A|assert
voip-14f776f781-20130328_140514,6,U,Query,U|request
voip-14f776f781-20130328_140514,7,S,Request,A|request*
voip-14f776f781-20130328_140514,7,U,Bye,U|bye*
voip-14f776f781-20130328_141638,0,S,Request,A|offer
voip-14f776f781-20130328_141638,0,U,Query,U|request
voip-14f776f781-20130328_141638,0,U,Query,U|request
voip-14f776f781-20130328_141638,1,S,Answer,A|reject
voip-14f776f781-20130328_141638,1,U,Query,U|request
voip-14f776f781-20130328_141638,2,S,A,A|assert
voip-14f776f781-20130328_141638,2,S,A,A|assert
voip-14f776f781-20130328_141638,2,S,A,A|assert
voip-14f776f781-20130328_141638,2,U,Query,U|request
voip-14f776f781-20130328_141638,3,S,Request,A|offer
voip-14f776f781-20130328_141638,3,U,Feedback,U|accept
voip-14f776f781-20130328_141638,4,S,A,A|assert
voip-14f776f781-20130328_141638,4,S,A,A|assert
voip-14f776f781-20130328_141638,4,U,Query,U|request
voip-14f776f781-20130328_141638,5,S,A,A|assert
voip-14f776f781-20130328_141638,5,S,A,A|assert
voip-14f776f781-20130328_141638,5,S,A,A|assert
voip-14f776f781-20130328_141638,5,U,Query,U|request
voip-14f776f781-20130328_141638,6,S,Answer,A|reject
voip-14f776f781-20130328_141638,6,U,Query,U|request
voip-14f776f781-20130328_141638,6,U,Query,U|request
voip-14f776f781-20130328_141638,7,S,A,A|assert
voip-14f776f781-20130328_141638,7,S,A,A|assert
voip-14f776f781-20130328_141638,7,S,A,A|assert
voip-14f776f781-20130328_141638,7,U,Query,U|request
voip-14f776f781-20130328_141638,8,S,A,A|assert
voip-14f776f781-20130328_141638,8,S,A,A|assert
voip-14f776f781-20130328_141638,8,U,Query,U|request
voip-14f776f781-20130328_141638,9,S,A,A|assert
voip-14f776f781-20130328_141638,9,S,A,A|assert
voip-14f776f781-20130328_141638,9,U,Bye,U|bye*
voip-14f776f781-20130328_115724,0,S,Request,A|offer
voip-14f776f781-20130328_115724,0,U,Query,U|request
voip-14f776f781-20130328_115724,1,S,Answer,A|reject
voip-14f776f781-20130328_115724,1,U,Query,U|request
voip-14f776f781-20130328_115724,2,S,Answer,A|reject
voip-14f776f781-20130328_115724,2,U,Query,U|request
voip-14f776f781-20130328_115724,3,S,A,A|assert
voip-14f776f781-20130328_115724,3,S,A,A|assert
voip-14f776f781-20130328_115724,3,S,A,A|assert
voip-14f776f781-20130328_115724,3,U,Query,U|request
voip-14f776f781-20130328_115724,3,U,Query,U|request
voip-14f776f781-20130328_115724,4,S,A,A|assert
voip-14f776f781-20130328_115724,4,S,A,A|assert
voip-14f776f781-20130328_115724,4,S,A,A|assert
voip-14f776f781-20130328_115724,4,U,Bye,U|bye*
voip-14f776f781-20130329_033249,0,S,Request,A|offer
voip-14f776f781-20130329_033249,0,U,Query,U|request
voip-14f776f781-20130329_033249,0,U,Query,U|request
voip-14f776f781-20130329_033249,1,S,Request,A|offer
voip-14f776f781-20130329_033249,1,U,Query,U|request
voip-14f776f781-20130329_033249,2,S,A,A|assert
voip-14f776f781-20130329_033249,2,S,A,A|assert
voip-14f776f781-20130329_033249,2,S,A,A|assert
voip-14f776f781-20130329_033249,2,U,Query,U|request
voip-14f776f781-20130329_033249,3,S,A,A|assert
voip-14f776f781-20130329_033249,3,S,A,A|assert
voip-14f776f781-20130329_033249,3,U,Query,U|request
voip-14f776f781-20130329_033249,4,S,A,A|assert
voip-14f776f781-20130329_033249,4,S,A,A|assert
voip-14f776f781-20130329_033249,4,U,Bye,U|bye*
voip-14f776f781-20130328_123358,0,S,Request,A|offer
voip-14f776f781-20130328_123358,0,U,Query,U|request
voip-14f776f781-20130328_123358,1,S,Request,A|offer
voip-14f776f781-20130328_123358,1,U,Query,U|request
voip-14f776f781-20130328_123358,2,S,A,A|assert
voip-14f776f781-20130328_123358,2,S,A,A|assert
voip-14f776f781-20130328_123358,2,S,A,A|assert
voip-14f776f781-20130328_123358,2,U,Query,U|request
voip-14f776f781-20130328_123358,3,S,Answer,A|reject
voip-14f776f781-20130328_123358,3,U,Query,U|request
voip-14f776f781-20130328_123358,4,S,A,A|assert
voip-14f776f781-20130328_123358,4,S,A,A|assert
voip-14f776f781-20130328_123358,4,S,A,A|assert
voip-14f776f781-20130328_123358,4,S,A,A|assert
voip-14f776f781-20130328_123358,4,U,Query,U|request
voip-14f776f781-20130328_123358,5,S,A,A|assert
voip-14f776f781-20130328_123358,5,S,A,A|assert
voip-14f776f781-20130328_123358,5,U,Query,U|request
voip-14f776f781-20130328_123358,6,S,A,A|assert
voip-14f776f781-20130328_123358,6,S,A,A|assert
voip-14f776f781-20130328_123358,6,U,Bye,U|bye*
voip-14f776f781-20130328_151904,0,S,Request,A|offer
voip-14f776f781-20130328_151904,1,S,Request,A|offer
voip-14f776f781-20130328_151904,1,U,Query,U|request
voip-14f776f781-20130328_151904,2,S,Answer,A|reject
voip-14f776f781-20130328_151904,2,U,Query,U|request
voip-14f776f781-20130328_151904,2,U,Query,U|request
voip-14f776f781-20130328_151904,3,S,A,A|assert
voip-14f776f781-20130328_151904,3,S,A,A|assert
voip-14f776f781-20130328_151904,4,S,A,A|assert
voip-14f776f781-20130328_151904,4,S,A,A|assert
voip-14f776f781-20130328_151904,4,U,Query,U|request
voip-14f776f781-20130328_151904,5,S,A,A|assert
voip-14f776f781-20130328_151904,5,S,A,A|assert
voip-14f776f781-20130328_151904,5,U,Feedback,U|be contented
voip-14f776f781-20130328_151904,6,S,A,A|assert
voip-14f776f781-20130328_151904,6,S,A,A|assert
voip-14f776f781-20130328_151904,6,U,Bye,U|bye*
voip-14f776f781-20130328_121622,0,S,Request,A|offer
voip-14f776f781-20130328_121622,1,S,Request,A|offer
voip-14f776f781-20130328_121622,1,U,Query,U|request
voip-14f776f781-20130328_121622,2,S,Answer,A|reject
voip-14f776f781-20130328_121622,2,U,Query,U|request
voip-14f776f781-20130328_121622,3,S,Answer,A|reject
voip-14f776f781-20130328_121622,3,U,Query,U|request
voip-14f776f781-20130328_121622,4,S,A,A|assert
voip-14f776f781-20130328_121622,4,S,A,A|assert
voip-14f776f781-20130328_121622,4,U,Query,U|request
voip-14f776f781-20130328_121622,5,S,A,A|assert
voip-14f776f781-20130328_121622,5,S,A,A|assert
voip-14f776f781-20130328_121622,5,S,A,A|assert
voip-14f776f781-20130328_121622,5,U,Query,U|request
voip-14f776f781-20130328_121622,6,S,A,A|assert
voip-14f776f781-20130328_121622,6,S,A,A|assert
voip-14f776f781-20130328_121622,6,U,Query,U|request
voip-14f776f781-20130328_121622,7,S,A,A|assert
voip-14f776f781-20130328_121622,7,S,A,A|assert
voip-14f776f781-20130328_121622,7,U,Bye,U|bye*
voip-14f776f781-20130328_142356,0,S,Request,A|offer
voip-14f776f781-20130328_142356,1,S,Request,A|offer
voip-14f776f781-20130328_142356,1,U,Query,U|request
voip-14f776f781-20130328_142356,1,U,Query,U|request
voip-14f776f781-20130328_142356,2,S,Request,A|request*
voip-14f776f781-20130328_142356,2,U,Feedback,U|accept
voip-14f776f781-20130328_142356,3,S,Answer,A|reject
voip-14f776f781-20130328_142356,3,U,Query,U|request
voip-14f776f781-20130328_142356,3,U,Query,U|request
voip-14f776f781-20130328_142356,4,S,A,A|assert
voip-14f776f781-20130328_142356,4,S,A,A|assert
voip-14f776f781-20130328_142356,4,U,Query,U|request
voip-14f776f781-20130328_142356,5,S,A,A|assert
voip-14f776f781-20130328_142356,5,S,A,A|assert
voip-14f776f781-20130328_142356,5,S,A,A|assert
voip-14f776f781-20130328_142356,5,U,Query,U|request
voip-14f776f781-20130328_142356,6,S,A,A|assert
voip-14f776f781-20130328_142356,6,S,A,A|assert
voip-14f776f781-20130328_142356,6,U,Query,U|request
voip-14f776f781-20130328_142356,7,S,A,A|assert
voip-14f776f781-20130328_142356,7,S,A,A|assert
voip-14f776f781-20130328_142356,7,U,Bye,U|bye*
voip-14f776f781-20130328_123813,0,S,Request,A|offer
voip-14f776f781-20130328_123813,1,S,Request,A|offer
voip-14f776f781-20130328_123813,2,S,A,A|assert
voip-14f776f781-20130328_123813,2,U,Query,U|request
voip-14f776f781-20130328_123813,3,S,A,A|assert
voip-14f776f781-20130328_123813,3,S,A,A|assert
voip-14f776f781-20130328_123813,3,U,Query,U|request
voip-14f776f781-20130328_123813,4,S,A,A|assert
voip-14f776f781-20130328_123813,4,S,A,A|assert
voip-14f776f781-20130328_123813,4,S,A,A|assert
voip-14f776f781-20130328_123813,4,U,Query,U|request
voip-14f776f781-20130328_123813,5,S,A,A|assert
voip-14f776f781-20130328_123813,5,S,A,A|assert
voip-14f776f781-20130328_123813,5,S,A,A|assert
voip-14f776f781-20130328_123813,5,U,Query,U|request
voip-14f776f781-20130328_123813,5,U,Query,U|request
voip-14f776f781-20130328_123813,6,S,Answer,A|reject
voip-14f776f781-20130328_123813,6,U,Query,U|request
voip-14f776f781-20130328_123813,7,S,A,A|assert
voip-14f776f781-20130328_123813,7,S,A,A|assert
voip-14f776f781-20130328_123813,7,S,A,A|assert
voip-14f776f781-20130328_123813,7,U,Query,U|request
voip-14f776f781-20130328_123813,8,S,A,A|assert
voip-14f776f781-20130328_123813,8,S,A,A|assert
voip-14f776f781-20130328_123813,8,U,Bye,U|bye*
voip-1b51204ef5-20130401_173145,0,S,Request,A|offer
voip-1b51204ef5-20130401_173145,1,S,Request,A|offer
voip-1b51204ef5-20130401_173145,1,U,Query,U|request
voip-1b51204ef5-20130401_173145,2,S,Request,A|offer
voip-1b51204ef5-20130401_173145,2,U,Query,U|request
voip-1b51204ef5-20130401_173145,3,S,A,A|assert
voip-1b51204ef5-20130401_173145,3,S,A,A|assert
voip-1b51204ef5-20130401_173145,3,S,A,A|assert
voip-1b51204ef5-20130401_173145,4,S,Answer,A|reject
voip-1b51204ef5-20130401_173145,4,S,Answer,A|reject
voip-1b51204ef5-20130401_173145,4,U,Query,U|request
voip-1b51204ef5-20130401_173145,5,S,A,A|assert
voip-1b51204ef5-20130401_173145,5,S,A,A|assert
voip-1b51204ef5-20130401_173145,5,U,Bye,U|bye*
voip-1b51204ef5-20130401_172934,0,S,Request,A|offer
voip-1b51204ef5-20130401_172934,1,S,Request,A|offer
voip-1b51204ef5-20130401_172934,1,U,Query,U|request
voip-1b51204ef5-20130401_172934,2,S,Request,A|offer
voip-1b51204ef5-20130401_172934,2,U,Feedback,U|reject
voip-1b51204ef5-20130401_172934,2,U,Query,U|request
voip-1b51204ef5-20130401_172934,3,S,Request,A|offer
voip-1b51204ef5-20130401_172934,3,U,Feedback,U|accept
voip-1b51204ef5-20130401_172934,4,S,A,A|assert
voip-1b51204ef5-20130401_172934,4,S,A,A|assert
voip-1b51204ef5-20130401_172934,4,S,A,A|assert
voip-1b51204ef5-20130401_172934,4,U,Query,U|request
voip-1b51204ef5-20130401_172934,5,S,A,A|assert
voip-1b51204ef5-20130401_172934,5,S,A,A|assert
voip-1b51204ef5-20130401_172934,5,S,A,A|assert
voip-1b51204ef5-20130401_172934,5,S,A,A|assert
voip-1b51204ef5-20130401_172934,5,U,Query,U|request
voip-1b51204ef5-20130401_172934,6,S,A,A|assert
voip-1b51204ef5-20130401_172934,6,S,A,A|assert
voip-1b51204ef5-20130401_172934,6,U,Query,U|request
voip-1b51204ef5-20130401_172934,7,S,A,A|assert
voip-1b51204ef5-20130401_172934,7,S,A,A|assert
voip-1b51204ef5-20130401_172934,8,S,Request,A|offer
voip-1b51204ef5-20130401_172934,8,U,Bye,U|bye*
voip-1b51204ef5-20130401_145241,0,S,Request,A|offer
voip-1b51204ef5-20130401_145241,1,S,Request,A|offer
voip-1b51204ef5-20130401_145241,1,U,Query,U|request
voip-1b51204ef5-20130401_145241,2,S,Request,A|offer
voip-1b51204ef5-20130401_145241,2,U,Query,U|request
voip-1b51204ef5-20130401_145241,3,S,Answer,A|reject
voip-1b51204ef5-20130401_145241,3,U,Query,U|request
voip-1b51204ef5-20130401_145241,3,U,Query,U|request
voip-1b51204ef5-20130401_145241,4,S,Request,A|request*
voip-1b51204ef5-20130401_145241,4,U,Query,U|request
voip-1b51204ef5-20130401_145241,5,S,Request,A|offer
voip-1b51204ef5-20130401_145241,6,S,A,A|assert
voip-1b51204ef5-20130401_145241,6,S,A,A|assert
voip-1b51204ef5-20130401_145241,6,U,Query,U|request
voip-1b51204ef5-20130401_145241,7,S,A,A|assert
voip-1b51204ef5-20130401_145241,7,U,Query,U|request
voip-1b51204ef5-20130401_145241,8,S,A,A|assert
voip-1b51204ef5-20130401_145241,8,S,A,A|assert
voip-1b51204ef5-20130401_145241,8,U,Bye,U|bye*
voip-1b51204ef5-20130401_150524,0,S,Request,A|offer
voip-1b51204ef5-20130401_150524,0,U,Query,U|request
voip-1b51204ef5-20130401_150524,1,S,Answer,A|reject
voip-1b51204ef5-20130401_150524,2,S,Answer,A|reject
voip-1b51204ef5-20130401_150524,2,U,Query,U|request
voip-1b51204ef5-20130401_150524,3,S,A,A|assert
voip-1b51204ef5-20130401_150524,3,S,A,A|assert
voip-1b51204ef5-20130401_150524,3,U,Query,U|request
voip-1b51204ef5-20130401_150524,4,S,A,A|assert
voip-1b51204ef5-20130401_150524,4,S,A,A|assert
voip-1b51204ef5-20130401_150524,5,S,A,A|assert
voip-1b51204ef5-20130401_150524,5,S,A,A|assert
voip-1b51204ef5-20130401_150524,5,U,Query,U|request
voip-1b51204ef5-20130401_150524,6,S,A,A|assert
voip-1b51204ef5-20130401_150524,6,U,Query,U|request
voip-1b51204ef5-20130401_150524,7,S,A,A|assert
voip-1b51204ef5-20130401_150524,7,S,A,A|assert
voip-1b51204ef5-20130401_150524,8,S,A,A|assert
voip-1b51204ef5-20130401_150524,8,S,A,A|assert
voip-1b51204ef5-20130401_150524,9,S,A,A|assert
voip-1b51204ef5-20130401_150524,9,S,A,A|assert
voip-1b51204ef5-20130401_150524,10,S,A,A|assert
voip-1b51204ef5-20130401_150524,10,U,Bye,U|bye*
voip-1b51204ef5-20130401_145742,0,S,Request,A|offer
voip-1b51204ef5-20130401_145742,0,U,Query,U|request
voip-1b51204ef5-20130401_145742,0,U,Query,U|request
voip-1b51204ef5-20130401_145742,1,S,Request,A|offer
voip-1b51204ef5-20130401_145742,1,U,Query,U|request
voip-1b51204ef5-20130401_145742,2,S,Request,A|offer
voip-1b51204ef5-20130401_145742,2,U,Query,U|request
voip-1b51204ef5-20130401_145742,3,S,A,A|assert
voip-1b51204ef5-20130401_145742,3,S,A,A|assert
voip-1b51204ef5-20130401_145742,3,S,A,A|assert
voip-1b51204ef5-20130401_145742,3,U,Query,U|request
voip-1b51204ef5-20130401_145742,4,S,A,A|assert
voip-1b51204ef5-20130401_145742,4,S,A,A|assert
voip-1b51204ef5-20130401_145742,4,U,Query,U|request
voip-1b51204ef5-20130401_145742,5,S,A,A|assert
voip-1b51204ef5-20130401_145742,5,S,A,A|assert
voip-1b51204ef5-20130401_145742,5,U,Bye,U|bye*
voip-1b51204ef5-20130401_145115,0,S,Request,A|offer
voip-1b51204ef5-20130401_145115,0,U,Query,U|request
voip-1b51204ef5-20130401_145115,0,U,Query,U|request
voip-1b51204ef5-20130401_145115,1,S,A,A|assert
voip-1b51204ef5-20130401_145115,1,S,A,A|assert
voip-1b51204ef5-20130401_145115,1,S,A,A|assert
voip-1b51204ef5-20130401_145115,1,U,Query,U|request
voip-1b51204ef5-20130401_145115,2,S,A,A|assert
voip-1b51204ef5-20130401_145115,2,S,A,A|assert
voip-1b51204ef5-20130401_145115,2,U,Query,U|request
voip-1b51204ef5-20130401_145115,3,S,A,A|assert
voip-1b51204ef5-20130401_145115,3,S,A,A|assert
voip-1b51204ef5-20130401_145115,4,S,A,A|assert
voip-1b51204ef5-20130401_145115,4,S,A,A|assert
voip-1b51204ef5-20130401_145115,4,S,A,A|assert
voip-1b51204ef5-20130401_145115,4,U,Bye,U|bye*
voip-fd0c0fb514-20130328_114840,0,S,Request,A|offer
voip-fd0c0fb514-20130328_114840,1,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,2,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,2,U,Query,U|request
voip-fd0c0fb514-20130328_114840,3,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,3,U,Query,U|request
voip-fd0c0fb514-20130328_114840,4,S,Request,A|offer
voip-fd0c0fb514-20130328_114840,4,U,Query,U|request
voip-fd0c0fb514-20130328_114840,5,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,5,U,Query,U|request
voip-fd0c0fb514-20130328_114840,6,S,Request,A|offer
voip-fd0c0fb514-20130328_114840,6,U,Query,U|request
voip-fd0c0fb514-20130328_114840,7,S,A,A|assert
voip-fd0c0fb514-20130328_114840,7,S,A,A|assert
voip-fd0c0fb514-20130328_114840,7,S,A,A|assert
voip-fd0c0fb514-20130328_114840,7,S,A,A|assert
voip-fd0c0fb514-20130328_114840,7,U,Query,U|request
voip-fd0c0fb514-20130328_114840,8,S,A,A|assert
voip-fd0c0fb514-20130328_114840,8,U,Query,U|request
voip-fd0c0fb514-20130328_114840,9,S,A,A|assert
voip-fd0c0fb514-20130328_114840,9,U,Query,U|request
voip-fd0c0fb514-20130328_114840,10,S,A,A|assert
voip-fd0c0fb514-20130328_114840,10,U,Query,U|request
voip-fd0c0fb514-20130328_114840,11,S,A,A|assert
voip-fd0c0fb514-20130328_114840,11,U,Query,U|request
voip-fd0c0fb514-20130328_114840,12,S,Request,A|offer
voip-fd0c0fb514-20130328_114840,12,U,Query,U|request
voip-fd0c0fb514-20130328_114840,13,S,Answer,A|reject
voip-fd0c0fb514-20130328_114840,13,U,Query,U|request
voip-fd0c0fb514-20130328_114840,13,U,Query,U|request
voip-fd0c0fb514-20130328_114840,14,S,A,A|assert
voip-fd0c0fb514-20130328_114840,14,S,A,A|assert
voip-fd0c0fb514-20130328_114840,14,U,Query,U|request
voip-fd0c0fb514-20130328_114840,15,S,A,A|assert
voip-fd0c0fb514-20130328_114840,15,S,A,A|assert
voip-fd0c0fb514-20130328_114840,15,U,Query,U|request
voip-fd0c0fb514-20130328_114840,16,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,16,U,Query,U|request
voip-fd0c0fb514-20130328_114840,17,S,Request,A|request*
voip-fd0c0fb514-20130328_114840,18,S,A,A|assert
voip-fd0c0fb514-20130328_114840,18,S,A,A|assert
voip-fd0c0fb514-20130328_114840,18,S,A,A|assert
voip-fd0c0fb514-20130328_114840,18,S,A,A|assert
voip-fd0c0fb514-20130328_114840,19,S,Answer,A|reject
voip-fd0c0fb514-20130328_114840,19,S,Answer,A|reject
voip-fd0c0fb514-20130328_114840,19,U,Query,U|request
voip-fd0c0fb514-20130328_114840,19,U,Query,U|request
voip-fd0c0fb514-20130328_114840,20,S,A,A|assert
voip-fd0c0fb514-20130328_114840,20,S,A,A|assert
voip-fd0c0fb514-20130328_114840,20,S,A,A|assert
voip-fd0c0fb514-20130328_114840,20,U,Query,U|request
voip-fd0c0fb514-20130328_114840,21,S,Answer,A|reject
voip-fd0c0fb514-20130328_114840,21,U,Query,U|request
voip-fd0c0fb514-20130328_114840,22,S,A,A|assert
voip-fd0c0fb514-20130328_114840,22,S,A,A|assert
voip-fd0c0fb514-20130328_114840,22,U,Bye,U|bye*
voip-fd0c0fb514-20130328_114152,0,S,Request,A|offer
voip-fd0c0fb514-20130328_114152,0,U,Query,U|request
voip-fd0c0fb514-20130328_114152,1,S,Request,A|offer
voip-fd0c0fb514-20130328_114152,1,U,Query,U|request
voip-fd0c0fb514-20130328_114152,2,S,Request,A|offer
voip-fd0c0fb514-20130328_114152,2,U,Query,U|request
voip-fd0c0fb514-20130328_114152,3,S,A,A|assert
voip-fd0c0fb514-20130328_114152,3,S,A,A|assert
voip-fd0c0fb514-20130328_114152,3,S,A,A|assert
voip-fd0c0fb514-20130328_114152,4,S,A,A|assert
voip-fd0c0fb514-20130328_114152,4,S,A,A|assert
voip-fd0c0fb514-20130328_114152,4,S,A,A|assert
voip-fd0c0fb514-20130328_114152,4,U,Query,U|request
voip-fd0c0fb514-20130328_114152,5,S,A,A|assert
voip-fd0c0fb514-20130328_114152,5,S,A,A|assert
voip-fd0c0fb514-20130328_114152,5,U,Query,U|request
voip-fd0c0fb514-20130328_114152,6,S,A,A|assert
voip-fd0c0fb514-20130328_114152,6,S,A,A|assert
voip-fd0c0fb514-20130328_114152,6,U,Bye,U|bye*
voip-fd0c0fb514-20130328_114024,0,S,Request,A|offer
voip-fd0c0fb514-20130328_114024,0,U,Query,U|request
voip-fd0c0fb514-20130328_114024,0,U,Query,U|request
voip-fd0c0fb514-20130328_114024,1,S,A,A|assert
voip-fd0c0fb514-20130328_114024,1,S,A,A|assert
voip-fd0c0fb514-20130328_114024,1,S,A,A|assert
voip-fd0c0fb514-20130328_114024,1,U,Query,U|request
voip-fd0c0fb514-20130328_114024,2,S,A,A|assert
voip-fd0c0fb514-20130328_114024,2,S,A,A|assert
voip-fd0c0fb514-20130328_114024,2,U,Query,U|request
voip-fd0c0fb514-20130328_114024,3,S,A,A|assert
voip-fd0c0fb514-20130328_114024,3,S,A,A|assert
voip-fd0c0fb514-20130328_114024,3,U,Feedback,U|be contented
voip-fd0c0fb514-20130328_114024,4,S,A,A|assert
voip-fd0c0fb514-20130328_114024,4,S,A,A|assert
voip-fd0c0fb514-20130328_114024,4,S,A,A|assert
voip-fd0c0fb514-20130328_114024,4,U,Bye,U|bye*
voip-e3b4879e0d-20130327_030628,0,S,Request,A|offer
voip-e3b4879e0d-20130327_030628,0,U,Query,U|request
voip-e3b4879e0d-20130327_030628,1,S,Request,A|offer
voip-e3b4879e0d-20130327_030628,1,U,Query,U|request
voip-e3b4879e0d-20130327_030628,2,S,Request,A|offer
voip-e3b4879e0d-20130327_030628,2,U,Query,U|request
voip-e3b4879e0d-20130327_030628,3,S,A,A|assert
voip-e3b4879e0d-20130327_030628,3,S,A,A|assert
voip-e3b4879e0d-20130327_030628,3,S,A,A|assert
voip-e3b4879e0d-20130327_030628,3,S,A,A|assert
voip-e3b4879e0d-20130327_030628,3,U,Query,U|request
voip-e3b4879e0d-20130327_030628,4,S,A,A|assert
voip-e3b4879e0d-20130327_030628,4,S,A,A|assert
voip-e3b4879e0d-20130327_030628,4,U,Query,U|request
voip-e3b4879e0d-20130327_030628,5,S,A,A|assert
voip-e3b4879e0d-20130327_030628,5,S,A,A|assert
voip-e3b4879e0d-20130327_030628,5,U,Bye,U|bye*
voip-e3b4879e0d-20130327_181026,0,S,Request,A|offer
voip-e3b4879e0d-20130327_181026,1,S,Request,A|offer
voip-e3b4879e0d-20130327_181026,1,U,Query,U|request
voip-e3b4879e0d-20130327_181026,2,S,Request,A|offer
voip-e3b4879e0d-20130327_181026,2,U,Query,U|request
voip-e3b4879e0d-20130327_181026,2,U,Query,U|request
voip-e3b4879e0d-20130327_181026,3,S,A,A|assert
voip-e3b4879e0d-20130327_181026,3,S,A,A|assert
voip-e3b4879e0d-20130327_181026,3,S,A,A|assert
voip-e3b4879e0d-20130327_181026,3,U,Query,U|request
voip-e3b4879e0d-20130327_181026,4,S,A,A|assert
voip-e3b4879e0d-20130327_181026,4,S,A,A|assert
voip-e3b4879e0d-20130327_181026,4,U,Query,U|request
voip-e3b4879e0d-20130327_181026,5,S,A,A|assert
voip-e3b4879e0d-20130327_181026,5,S,A,A|assert
voip-e3b4879e0d-20130327_181026,5,U,Bye,U|bye*
voip-e3b4879e0d-20130326_215705,0,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,1,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,1,U,Feedback,U|accept
voip-e3b4879e0d-20130326_215705,2,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,2,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,3,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,3,S,Request,A|offer
voip-e3b4879e0d-20130326_215705,4,S,Request,A|request*
voip-e3b4879e0d-20130326_215705,4,U,Feedback,U|accept
voip-e3b4879e0d-20130326_215705,4,U,Query,U|request
voip-e3b4879e0d-20130326_215705,5,S,Request,A|request*
voip-e3b4879e0d-20130326_215705,5,U,Feedback,U|reject
voip-e3b4879e0d-20130326_215705,5,U,Query,U|request
voip-e3b4879e0d-20130326_215705,6,S,Request,A|request*
voip-e3b4879e0d-20130326_215705,6,U,Query,U|request
voip-e3b4879e0d-20130326_215705,7,S,Answer,A|reject
